"1001-5000",7374,2
"1001-5000",11112,3
"1001-5000",7436,2
"1001-5000",3724,1
"1001-5000",7452,2
"1001-5000",11226,3
"1001-5000",7486,2
"1001-5000",7490,2
"1001-5000",15120,4
"1001-5000",3783,1
"1001-5000",7572,2
"1001-5000",15176,4
"1001-5000",7598,2
"1001-5000",3801,1
"1001-5000",7660,2
"1001-5000",7664,2
"1001-5000",7684,2
"1001-5000",7688,2
"1001-5000",3898,1
"1001-5000",11721,3
"1001-5000",7824,2
"1001-5000",7860,2
"1001-5000",11811,3
"1001-5000",7952,2
"1001-5000",3992,1
"1001-5000",7986,2
"1001-5000",20015,5
"1001-5000",12150,3
"1001-5000",12162,3
"1001-5000",20340,5
"1001-5000",4074,1
"1001-5000",4075,1
"1001-5000",20390,5
"1001-5000",4088,1
"1001-5000",8228,2
"1001-5000",4155,1
"1001-5000",4192,1
"1001-5000",4197,1
"1001-5000",4202,1
"1001-5000",8424,2
"1001-5000",4220,1
"1001-5000",8470,2
"1001-5000",12816,3
"1001-5000",12858,3
"1001-5000",21675,5
"1001-5000",4347,1
"1001-5000",13110,3
"1001-5000",8754,2
"1001-5000",8762,2
"1001-5000",4398,1
"1001-5000",13311,3
"1001-5000",4464,1
"1001-5000",4476,1
"1001-5000",4484,1
"1001-5000",9024,2
"1001-5000",13539,3
"1001-5000",4518,1
"1001-5000",4540,1
"1001-5000",4560,1
"1001-5000",4576,1
"1001-5000",4610,1
"1001-5000",4630,1
"1001-5000",4682,1
"1001-5000",9372,2
"1001-5000",4698,1
"1001-5000",14232,3
"1001-5000",9498,2
"1001-5000",4810,1
"1001-5000",4814,1
"1001-5000",4835,1
"1001-5000",4855,1
"1001-5000",19596,4
"1001-5000",4954,1
"1001-5000",19992,4
"101-200",922488,9044
"101-200",997672,9412
"101-200",928896,7552
"101-200",965048,7256
"101-200",1179648,8192
"101-200",1137528,7686
"101-200",1789650,11931
"101-200",1128120,7140
"101-200",1019493,5571
"101-200",1282446,6477
"201-500",982143,4611
"201-500",1257312,5613
"201-500",983176,4166
"201-500",911944,3784
"201-500",1625000,6500
"201-500",880353,3373
"201-500",964158,3666
"201-500",968880,3670
"201-500",980420,3290
"201-500",970879,2951
"201-500",1127280,3416
"201-500",817712,2384
"201-500",845706,2389
"201-500",772876,2171
"201-500",1110360,2922
"201-500",736568,1879
"201-500",751212,1897
"201-500",724525,1825
"201-500",739456,1744
"201-500",664839,1557
"201-500",732736,1712
"201-500",671840,1520
"201-500",716616,1614
"201-500",775775,1705
"201-500",638886,1371
"201-500",688896,1472
"201-500",571909,1189
"201-500",676090,1394
"201-500",609444,1254
"201-500",702204,1436
"21-50",2450588,50012
"500-1000",685368,1368
"500-1000",812240,1562
"500-1000",700396,1324
"500-1000",556689,1029
"500-1000",603897,1043
"500-1000",488166,826
"500-1000",497064,834
"500-1000",450225,725
"500-1000",762930,1211
"500-1000",514866,807
"500-1000",454272,676
"500-1000",400435,595
"500-1000",434238,633
"500-1000",554070,803
"500-1000",416879,593
"500-1000",399455,565
"500-1000",472615,661
"500-1000",378048,528
"500-1000",427336,587
"500-1000",475310,638
"500-1000",441844,586
"500-1000",356136,456
"500-1000",350556,446
"500-1000",397404,498
"500-1000",362956,452
"500-1000",421652,518
"500-1000",426699,521
"500-1000",336128,404
"500-1000",320188,383
"500-1000",414960,494
"500-1000",354480,420
"500-1000",440631,519
"500-1000",319431,371
"500-1000",441960,508
"500-1000",290049,327
"500-1000",361580,404
"500-1000",286104,312
"500-1000",337625,365
"500-1000",367350,395
"500-1000",277648,296
"500-1000",282900,300
"500-1000",307775,325
"500-1000",251428,263
"500-1000",338880,353
"500-1000",333544,346
"51-100",682604,13127
"51-100",857473,10331
"51-100",917028,10917
"51-100",1200598,12251
"51-100",2101500,21015
GREATER 5000,15099,3
GREATER 5000,5069,1
GREATER 5000,5077,1
GREATER 5000,5233,1
GREATER 5000,5262,1
GREATER 5000,5285,1
GREATER 5000,5300,1
GREATER 5000,5315,1
GREATER 5000,5358,1
GREATER 5000,5431,1
GREATER 5000,5517,1
GREATER 5000,5560,1
GREATER 5000,5653,1
GREATER 5000,5671,1
GREATER 5000,5713,1
GREATER 5000,5839,1
GREATER 5000,5903,1
GREATER 5000,5918,1
GREATER 5000,5971,1
GREATER 5000,5976,1
GREATER 5000,5981,1
GREATER 5000,6009,1
GREATER 5000,6012,1
GREATER 5000,6048,1
GREATER 5000,18156,3
GREATER 5000,6064,1
GREATER 5000,12298,2
GREATER 5000,6151,1
GREATER 5000,6157,1
GREATER 5000,6162,1
GREATER 5000,6164,1
GREATER 5000,12342,2
GREATER 5000,6175,1
GREATER 5000,12536,2
GREATER 5000,6278,1
GREATER 5000,6291,1
GREATER 5000,6332,1
GREATER 5000,6372,1
GREATER 5000,6516,1
GREATER 5000,6797,1
GREATER 5000,6887,1
GREATER 5000,14004,2
GREATER 5000,7200,1
GREATER 5000,7419,1
GREATER 5000,7498,1
GREATER 5000,7502,1
GREATER 5000,7560,1
GREATER 5000,7699,1
GREATER 5000,7741,1
GREATER 5000,7873,1
GREATER 5000,8297,1
GREATER 5000,8318,1
GREATER 5000,8467,1
GREATER 5000,8651,1
GREATER 5000,8805,1
GREATER 5000,8815,1
GREATER 5000,8910,1
GREATER 5000,9005,1
GREATER 5000,9388,1
GREATER 5000,9410,1
GREATER 5000,9456,1
GREATER 5000,9901,1
GREATER 5000,10024,1
GREATER 5000,10238,1
GREATER 5000,10895,1
GREATER 5000,12126,1
GREATER 5000,13651,1
GREATER 5000,13758,1
GREATER 5000,14768,1
GREATER 5000,14800,1
GREATER 5000,16099,1
GREATER 5000,17702,1
GREATER 5000,18000,1
GREATER 5000,20560,1
GREATER 5000,21265,1
GREATER 5000,25798,1
GREATER 5000,31250,1
GREATER 5000,38457,1
GREATER 5000,51985,1
GREATER 5000,59448,1
OTHERS,-6000,1
OTHERS,-5265,1
OTHERS,-35000,7
OTHERS,-4709,1
OTHERS,-4402,1
OTHERS,-4373,1
OTHERS,-3955,1
OTHERS,-7000,2
OTHERS,-3419,1
OTHERS,-3031,1
OTHERS,-3020,1
OTHERS,-2896,1
OTHERS,-2868,1
OTHERS,-2821,1
OTHERS,-5496,2
OTHERS,-2695,1
OTHERS,-2622,1
OTHERS,-5088,2
OTHERS,-2497,1
OTHERS,-4496,2
OTHERS,-2201,1
OTHERS,-15992,8
OTHERS,-1920,1
OTHERS,-1915,1
OTHERS,-1891,1
OTHERS,-3684,2
OTHERS,-1829,1
OTHERS,-1707,1
OTHERS,-1671,1
OTHERS,-1657,1
OTHERS,-1581,1
OTHERS,-1562,1
OTHERS,-1453,1
OTHERS,-1452,1
OTHERS,-1382,1
OTHERS,-1317,1
OTHERS,-1316,1
OTHERS,-2532,2
OTHERS,-1186,1
OTHERS,-1150,1
OTHERS,-1113,1
OTHERS,-1103,1
OTHERS,-2985,3
OTHERS,-2913,3
OTHERS,-1914,2
OTHERS,-1884,2
OTHERS,-917,1
OTHERS,-906,1
OTHERS,-1726,2
OTHERS,-853,1
OTHERS,-1700,2
OTHERS,-811,1
OTHERS,-791,1
OTHERS,-1550,2
OTHERS,-768,1
OTHERS,-1518,2
OTHERS,-711,1
OTHERS,-685,1
OTHERS,-662,1
OTHERS,-656,1
OTHERS,-653,1
OTHERS,-643,1
OTHERS,-1284,2
OTHERS,-621,1
OTHERS,-1166,2
OTHERS,-1152,2
OTHERS,-1118,2
OTHERS,-1098,2
OTHERS,-2116,4
OTHERS,-1554,3
OTHERS,-1988,4
OTHERS,-2976,6
OTHERS,-3444,7
OTHERS,-892,2
OTHERS,-1287,3
OTHERS,-427,1
OTHERS,-824,2
OTHERS,-409,1
OTHERS,-406,1
OTHERS,-393,1
OTHERS,-2340,6
OTHERS,-1158,3
OTHERS,-1320,4
OTHERS,-1515,5
OTHERS,-1204,4
OTHERS,-1460,5
OTHERS,-502,2
OTHERS,-2480,10
OTHERS,-684,3
OTHERS,-1035,5
OTHERS,-394,2
OTHERS,-352,2
OTHERS,-652,4
OTHERS,-1015,7
OTHERS,-396,3
OTHERS,-837,9
OTHERS,-356,4
OTHERS,-696,8
OTHERS,-276,4
OTHERS,-272,4
OTHERS,-264,4
OTHERS,-153,3
OTHERS,-308,11
OTHERS,-210,15
"1001-5000",268128,252
"1001-5000",339735,319
"1001-5000",424790,397
"1001-5000",302207,277
"1001-5000",274911,247
"1001-5000",238712,212
"1001-5000",245686,218
"1001-5000",224028,196
"1001-5000",212704,184
"1001-5000",288743,247
"1001-5000",250275,213
"1001-5000",223398,189
"1001-5000",244881,207
"1001-5000",295120,248
"1001-5000",256452,213
"1001-5000",246432,204
"1001-5000",269399,221
"1001-5000",259530,211
"1001-5000",181692,147
"1001-5000",243648,192
"1001-5000",172935,135
"1001-5000",195092,151
"1001-5000",166068,126
"1001-5000",189046,143
"1001-5000",214650,162
"1001-5000",169037,127
"1001-5000",180900,135
"1001-5000",241120,176
"1001-5000",168116,122
"1001-5000",136906,98
"1001-5000",141100,100
"1001-5000",158508,111
"1001-5000",129139,89
"1001-5000",133584,92
"1001-5000",170235,117
"1001-5000",119394,81
"1001-5000",148000,100
"1001-5000",177905,119
"1001-5000",188750,125
"1001-5000",125579,83
"1001-5000",121760,80
"1001-5000",135814,89
"1001-5000",160860,105
"1001-5000",123082,79
"1001-5000",146382,93
"1001-5000",142020,90
"1001-5000",158000,100
"1001-5000",110670,70
"1001-5000",152640,96
"1001-5000",131364,82
"1001-5000",116014,71
"1001-5000",115010,70
"1001-5000",138180,84
"1001-5000",95874,58
"1001-5000",144594,87
"1001-5000",100440,60
"1001-5000",111276,66
"1001-5000",79336,47
"1001-5000",110592,64
"1001-5000",146076,84
"1001-5000",100978,58
"1001-5000",176750,101
"1001-5000",92803,53
"1001-5000",98168,56
"1001-5000",121509,69
"1001-5000",83566,47
"1001-5000",85584,48
"1001-5000",95453,53
"1001-5000",79816,44
"1001-5000",66348,36
"1001-5000",112850,61
"1001-5000",75320,40
"1001-5000",82431,43
"1001-5000",69372,36
"1001-5000",89424,46
"1001-5000",101920,52
"1001-5000",89280,45
"1001-5000",192576,96
"1001-5000",132792,66
"1001-5000",177320,88
"1001-5000",76950,38
"1001-5000",134574,66
"1001-5000",148920,73
"1001-5000",122880,60
"1001-5000",86394,42
"1001-5000",117420,57
"1001-5000",132480,64
"1001-5000",66752,32
"1001-5000",108680,52
"1001-5000",98371,47
"1001-5000",102655,49
"1001-5000",81978,39
"1001-5000",73710,35
"1001-5000",101472,48
"1001-5000",70554,33
"1001-5000",64380,30
"1001-5000",86360,40
"1001-5000",75775,35
"1001-5000",67394,31
"1001-5000",61012,28
"1001-5000",82954,38
"1001-5000",53808,24
"1001-5000",29445,13
"1001-5000",70587,31
"1001-5000",73280,32
"1001-5000",66584,29
"1001-5000",59904,26
"1001-5000",44612,19
"1001-5000",51964,22
"1001-5000",35550,15
"1001-5000",50043,21
"1001-5000",36030,15
"1001-5000",45885,19
"1001-5000",56005,23
"1001-5000",41718,17
"1001-5000",54406,22
"1001-5000",64454,26
"1001-5000",14892,6
"1001-5000",52269,21
"1001-5000",64948,26
"1001-5000",25270,10
"1001-5000",48051,19
"1001-5000",48146,19
"1001-5000",38190,15
"1001-5000",68850,27
"1001-5000",28479,11
"1001-5000",33696,13
"1001-5000",51920,20
"1001-5000",49514,19
"1001-5000",34190,13
"1001-5000",31716,12
"1001-5000",26440,10
"1001-5000",34385,13
"1001-5000",31968,12
"1001-5000",34853,13
"1001-5000",26840,10
"1001-5000",35022,13
"1001-5000",32916,12
"1001-5000",22112,8
"1001-5000",27680,10
"1001-5000",16728,6
"1001-5000",19782,7
"1001-5000",14185,5
"1001-5000",25569,9
"1001-5000",20020,7
"1001-5000",17250,6
"1001-5000",34524,12
"1001-5000",11524,4
"1001-5000",32252,11
"1001-5000",20559,7
"1001-5000",11776,4
"1001-5000",17670,6
"1001-5000",23592,8
"1001-5000",26586,9
"1001-5000",17820,6
"1001-5000",20804,7
"1001-5000",23872,8
"1001-5000",17922,6
"1001-5000",17928,6
"1001-5000",20930,7
"1001-5000",21294,7
"1001-5000",60980,20
"1001-5000",15395,5
"1001-5000",30880,10
"1001-5000",27828,9
"1001-5000",15490,5
"1001-5000",102300,33
"1001-5000",24832,8
"1001-5000",28116,9
"1001-5000",25032,8
"1001-5000",28278,9
"1001-5000",22001,7
"1001-5000",6292,2
"1001-5000",15775,5
"1001-5000",15780,5
"1001-5000",15835,5
"1001-5000",22232,7
"1001-5000",25440,8
"1001-5000",15935,5
"1001-5000",25568,8
"1001-5000",12940,4
"1001-5000",6518,2
"1001-5000",16300,5
"1001-5000",9804,3
"1001-5000",6566,2
"1001-5000",16480,5
"1001-5000",16560,5
"1001-5000",16615,5
"1001-5000",10008,3
"1001-5000",16720,5
"1001-5000",20076,6
"1001-5000",6696,2
"1001-5000",10161,3
"1001-5000",6782,2
"1001-5000",40800,12
"1001-5000",13736,4
"1001-5000",13808,4
"1001-5000",3475,1
"1001-5000",6982,2
"1001-5000",6984,2
"1001-5000",17520,5
"1001-5000",7048,2
"1001-5000",17660,5
"1001-5000",14148,4
"1001-5000",7078,2
"1001-5000",7082,2
"1001-5000",21300,6
"1001-5000",7104,2
"1001-5000",7158,2
"1001-5000",3589,1
"1001-5000",7184,2
"1001-5000",21594,6
"1001-5000",10806,3
"1001-5000",14452,4
"1001-5000",14464,4
"1001-5000",14624,4
"1001-5000",7344,2
"1001-5000",7360,2
"1001-5000",3685,1
"1001-5000",3690,1
"1001-5000",14796,4
"1001-5000",7432,2
"1001-5000",3746,1
"1001-5000",7494,2
"1001-5000",3749,1
"1001-5000",11280,3
"1001-5000",18850,5
"1001-5000",11313,3
"1001-5000",3772,1
"1001-5000",3792,1
"1001-5000",3824,1
"1001-5000",19175,5
"1001-5000",3869,1
"1001-5000",3876,1
"1001-5000",3892,1
"1001-5000",11709,3
"1001-5000",7820,2
"1001-5000",3923,1
"1001-5000",11799,3
"1001-5000",3935,1
"1001-5000",7916,2
"1001-5000",7978,2
"1001-5000",784000,196
"1001-5000",20025,5
"1001-5000",8056,2
"1001-5000",12090,3
"1001-5000",8070,2
"1001-5000",4044,1
"1001-5000",12144,3
"1001-5000",32392,8
"1001-5000",4079,1
"1001-5000",16332,4
"1001-5000",8182,2
"1001-5000",49200,12
"1001-5000",20545,5
"1001-5000",4130,1
"1001-5000",8336,2
"1001-5000",12513,3
"1001-5000",12558,3
"1001-5000",8386,2
"1001-5000",4213,1
"1001-5000",4216,1
"1001-5000",4236,1
"1001-5000",4239,1
"1001-5000",4244,1
"1001-5000",4255,1
"1001-5000",4258,1
"1001-5000",8594,2
"1001-5000",17308,4
"1001-5000",4332,1
"1001-5000",8688,2
"1001-5000",4350,1
"1001-5000",4353,1
"1001-5000",4359,1
"1001-5000",8838,2
"1001-5000",4426,1
"1001-5000",8884,2
"1001-5000",4469,1
"1001-5000",4488,1
"1001-5000",13485,3
"1001-5000",58500,13
"1001-5000",4502,1
"1001-5000",4505,1
"1001-5000",4515,1
"1001-5000",9096,2
"1001-5000",4567,1
"1001-5000",9176,2
"1001-5000",4600,1
"1001-5000",4606,1
"1001-5000",4626,1
"1001-5000",13944,3
"1001-5000",4711,1
"1001-5000",4720,1
"1001-5000",4732,1
"1001-5000",4754,1
"1001-5000",9588,2
"1001-5000",4795,1
"1001-5000",9690,2
"1001-5000",9786,2
"1001-5000",4917,1
"101-200",1139670,9045
"101-200",895254,6834
"101-200",1082026,7898
"101-200",1033096,7076
"101-200",1651516,11084
"101-200",1579040,9869
"101-200",1069224,5811
"101-200",1114625,6025
"101-200",1048958,5407
"11-20",306432,19152
"201-500",1052452,4918
"201-500",1131975,5265
"201-500",1441440,6006
"201-500",1342640,5164
"201-500",1162358,4022
"201-500",973500,3300
"201-500",1368523,4577
"201-500",836583,2761
"201-500",955260,3132
"201-500",1306880,4084
"201-500",1174020,3453
"201-500",807829,2369
"201-500",677740,1645
"201-500",678069,1603
"201-500",659861,1531
"201-500",689968,1487
"201-500",711915,1531
"201-500",615856,1262
"201-500",643914,1293
"21-50",446446,20293
"21-50",1134190,39110
"21-50",861397,23281
"21-50",811844,18451
"21-50",1121952,23374
"500-1000",588344,1172
"500-1000",578048,1129
"500-1000",717258,1382
"500-1000",761910,1398
"500-1000",528756,951
"500-1000",751520,1342
"500-1000",547236,972
"500-1000",566375,985
"500-1000",541008,936
"500-1000",504239,839
"500-1000",481644,787
"500-1000",692540,1117
"500-1000",553488,887
"500-1000",478929,759
"500-1000",445548,694
"500-1000",720200,1108
"500-1000",445514,674
"500-1000",515375,775
"500-1000",509580,745
"500-1000",399147,581
"500-1000",402162,582
"500-1000",424008,604
"500-1000",397478,563
"500-1000",389424,532
"500-1000",440165,583
"500-1000",389893,511
"500-1000",367872,479
"500-1000",445380,571
"500-1000",373038,474
"500-1000",383356,478
"500-1000",483800,590
"500-1000",389752,473
"500-1000",424180,508
"500-1000",336357,399
"500-1000",423584,496
"500-1000",424160,482
"500-1000",380120,430
"500-1000",464783,517
"500-1000",258160,280
"500-1000",268540,290
"500-1000",336298,362
"500-1000",315296,334
"500-1000",339384,358
"500-1000",347158,362
"500-1000",305271,317
"500-1000",278052,282
"51-100",718763,11783
"51-100",744806,12013
"51-100",869941,11917
"51-100",1139034,14603
"51-100",1113288,12651
"51-100",1034752,11008
GREATER 5000,15003,3
GREATER 5000,10072,2
GREATER 5000,5053,1
GREATER 5000,5116,1
GREATER 5000,5128,1
GREATER 5000,5138,1
GREATER 5000,5182,1
GREATER 5000,5189,1
GREATER 5000,5191,1
GREATER 5000,10508,2
GREATER 5000,5276,1
GREATER 5000,5282,1
GREATER 5000,5284,1
GREATER 5000,5310,1
GREATER 5000,5355,1
GREATER 5000,5357,1
GREATER 5000,5360,1
GREATER 5000,5403,1
GREATER 5000,5428,1
GREATER 5000,5433,1
GREATER 5000,5437,1
GREATER 5000,5469,1
GREATER 5000,16497,3
GREATER 5000,5523,1
GREATER 5000,11080,2
GREATER 5000,5641,1
GREATER 5000,5654,1
GREATER 5000,5670,1
GREATER 5000,11362,2
GREATER 5000,11366,2
GREATER 5000,5732,1
GREATER 5000,5758,1
GREATER 5000,5846,1
GREATER 5000,5881,1
GREATER 5000,5892,1
GREATER 5000,5955,1
GREATER 5000,6049,1
GREATER 5000,18270,3
GREATER 5000,6179,1
GREATER 5000,6199,1
GREATER 5000,6276,1
GREATER 5000,6286,1
GREATER 5000,6346,1
GREATER 5000,6385,1
GREATER 5000,6393,1
GREATER 5000,6449,1
GREATER 5000,6650,1
GREATER 5000,6832,1
GREATER 5000,7008,1
GREATER 5000,7226,1
GREATER 5000,7311,1
GREATER 5000,7403,1
GREATER 5000,7635,1
GREATER 5000,7646,1
GREATER 5000,8169,1
GREATER 5000,8249,1
GREATER 5000,8559,1
GREATER 5000,8750,1
GREATER 5000,8947,1
GREATER 5000,9292,1
GREATER 5000,9600,1
GREATER 5000,9716,1
GREATER 5000,9787,1
GREATER 5000,9800,1
GREATER 5000,10323,1
GREATER 5000,10671,1
GREATER 5000,10779,1
GREATER 5000,11254,1
GREATER 5000,11315,1
GREATER 5000,12242,1
GREATER 5000,12428,1
GREATER 5000,13007,1
GREATER 5000,14051,1
GREATER 5000,16743,1
GREATER 5000,20204,1
GREATER 5000,23701,1
GREATER 5000,25262,1
OTHERS,-5300,1
OTHERS,-4815,1
OTHERS,-3700,1
OTHERS,-3524,1
OTHERS,-8994,3
OTHERS,-2997,1
OTHERS,-5964,2
OTHERS,-2873,1
OTHERS,-2871,1
OTHERS,-5690,2
OTHERS,-2606,1
OTHERS,-7500,3
OTHERS,-2482,1
OTHERS,-2371,1
OTHERS,-2364,1
OTHERS,-2318,1
OTHERS,-2226,1
OTHERS,-2102,1
OTHERS,-2003,1
OTHERS,-1996,1
OTHERS,-1991,1
OTHERS,-1987,1
OTHERS,-1983,1
OTHERS,-3928,2
OTHERS,-3920,2
OTHERS,-1782,1
OTHERS,-3490,2
OTHERS,-1703,1
OTHERS,-3318,2
OTHERS,-1625,1
OTHERS,-1560,1
OTHERS,-1499,1
OTHERS,-1488,1
OTHERS,-1468,1
OTHERS,-1254,1
OTHERS,-1253,1
OTHERS,-1242,1
OTHERS,-1099,1
OTHERS,-1098,1
OTHERS,-1097,1
OTHERS,-1061,1
OTHERS,-1002,1
OTHERS,-1976,2
OTHERS,-977,1
OTHERS,-952,1
OTHERS,-947,1
OTHERS,-944,1
OTHERS,-2721,3
OTHERS,-1800,2
OTHERS,-1748,2
OTHERS,-854,1
OTHERS,-2538,3
OTHERS,-836,1
OTHERS,-819,1
OTHERS,-793,1
OTHERS,-1524,2
OTHERS,-735,1
OTHERS,-707,1
OTHERS,-706,1
OTHERS,-1298,2
OTHERS,-1896,3
OTHERS,-1254,2
OTHERS,-1150,2
OTHERS,-1142,2
OTHERS,-1140,2
OTHERS,-1132,2
OTHERS,-562,1
OTHERS,-1094,2
OTHERS,-534,1
OTHERS,-1054,2
OTHERS,-8982,18
OTHERS,-1437,3
OTHERS,-1419,3
OTHERS,-3600,8
OTHERS,-1752,4
OTHERS,-434,1
OTHERS,-389,1
OTHERS,-382,1
OTHERS,-369,1
OTHERS,-1005,3
OTHERS,-1276,4
OTHERS,-1260,4
OTHERS,-1555,5
OTHERS,-4200,14
OTHERS,-1144,4
OTHERS,-828,3
OTHERS,-271,1
OTHERS,-804,3
OTHERS,-1016,4
OTHERS,-488,2
OTHERS,-474,2
OTHERS,-235,1
OTHERS,-666,3
OTHERS,-663,3
OTHERS,-216,1
OTHERS,-3600,18
OTHERS,-1372,7
OTHERS,-567,3
OTHERS,-238,2
OTHERS,-472,4
OTHERS,-220,2
OTHERS,-208,2
OTHERS,-170,2
OTHERS,-332,4
OTHERS,-469,7
OTHERS,-686,14
OTHERS,-344,8
OTHERS,-294,7
OTHERS,-246,6
OTHERS,-390,15
OTHERS,-403,31
OTHERS,-970,97
OTHERS,-423,47
OTHERS,-296,37
OTHERS,-476,68
"1001-5000",391644,387
"1001-5000",366706,362
"1001-5000",380730,370
"1001-5000",313174,302
"1001-5000",385236,369
"1001-5000",336320,320
"1001-5000",310964,289
"1001-5000",265768,239
"1001-5000",302625,269
"1001-5000",321198,282
