0.423,0.0423,,,
0.423,0.0423,,,
0.423,0.0423,,,
0.424,0.0424,,,
0.424,0.0424,,,
0.424,0.0424,,,
0.425,0.0425,,,
0.425,0.0425,,,
0.425,0.0425,,,
0.427,0.0427,,,
0.427,0.0427,,,
0.427,0.0427,,,
0.427,0.0427,,,
0.427,0.0427,,,
0.427,0.0427,,,
0.427,0.0427,,,
0.428,0.0428,,,
0.429,0.0429,,,
0.429,0.0429,,,
0.429,0.0429,,,
0.429,0.0429,,,
0.43,0.043,,,
0.43,0.043,,,
0.431,0.0431,,,
0.431,0.0431,,,
0.431,0.0431,,,
0.432,0.0432,,,
0.432,0.0432,,,
0.433,0.0433,,,
0.433,0.0433,,,
0.434,0.0434,,,
0.434,0.0434,,,
0.434,0.0434,,,
0.435,0.0435,,,
0.435,0.0435,,,
0.435,0.0435,,,
0.435,0.0435,,,
0.435,0.0435,,,
0.435,0.0435,,,
0.436,0.0436,,,
0.436,0.0436,,,
0.436,0.0436,,,
0.436,0.0436,,,
0.437,0.0437,,,
0.437,0.0437,,,
0.437,0.0437,,,
0.437,0.0437,,,
0.437,0.0437,,,
0.437,0.0437,,,
0.438,0.0438,,,
0.439,0.0439,,,
0.439,0.0439,,,
0.439,0.0439,,,
0.439,0.0439,,,
0.439,0.0439,,,
0.44,0.044,,,
0.44,0.044,,,
0.44,0.044,,,
0.441,0.0441,,,
0.441,0.0441,,,
0.441,0.0441,,,
0.442,0.0442,,,
0.442,0.0442,,,
0.442,0.0442,,,
0.442,0.0442,,,
0.442,0.0442,,,
0.443,0.0443,,,
0.443,0.0443,,,
0.443,0.0443,,,
0.444,0.0444,,,
0.444,0.0444,,,
0.444,0.0444,,,
0.444,0.0444,,,
0.444,0.0444,,,
0.445,0.0445,,,
0.445,0.0445,,,
0.445,0.0445,,,
0.445,0.0445,,,
0.445,0.0445,,,
0.445,0.0445,,,
0.446,0.0446,,,
0.446,0.0446,,,
0.446,0.0446,,,
0.446,0.0446,,,
0.446,0.0446,,,
0.447,0.0447,,,
0.447,0.0447,,,
0.448,0.0448,,,
0.448,0.0448,,,
0.448,0.0448,,,
0.448,0.0448,,,
0.448,0.0448,,,
0.448,0.0448,,,
0.449,0.0449,,,
0.449,0.0449,,,
0.449,0.0449,,,
0.449,0.0449,,,
0.449,0.0449,,,
0.45,0.045,,,
0.45,0.045,,,
0.45,0.045,,,
0.45,0.045,,,
0.45,0.045,,,
0.45,0.045,,,
0.45,0.045,,,
0.45,0.045,,,
0.451,0.0451,,,
0.451,0.0451,,,
0.451,0.0451,,,
0.451,0.0451,,,
0.451,0.0451,,,
0.452,0.0452,,,
0.452,0.0452,,,
0.452,0.0452,,,
0.452,0.0452,,,
0.452,0.0452,,,
0.452,0.0452,,,
0.453,0.0453,,,
0.453,0.0453,,,
0.453,0.0453,,,
0.453,0.0453,,,
0.454,0.0454,,,
0.454,0.0454,,,
0.454,0.0454,,,
0.454,0.0454,,,
0.455,0.0455,,,
0.455,0.0455,,,
0.456,0.0456,,,
0.456,0.0456,,,
0.456,0.0456,,,
0.456,0.0456,,,
0.456,0.0456,,,
0.456,0.0456,,,
0.457,0.0457,,,
0.457,0.0457,,,
0.457,0.0457,,,
0.457,0.0457,,,
0.457,0.0457,,,
0.457,0.0457,,,
0.457,0.0457,,,
0.458,0.0458,,,
0.458,0.0458,,,
0.458,0.0458,,,
0.458,0.0458,,,
0.458,0.0458,,,
0.458,0.0458,,,
0.458,0.0458,,,
0.458,0.0458,,,
0.458,0.0458,,,
0.459,0.0459,,,
0.459,0.0459,,,
0.459,0.0459,,,
0.459,0.0459,,,
0.459,0.0459,,,
0.459,0.0459,,,
0.459,0.0459,,,
0.459,0.0459,,,
0.459,0.0459,,,
0.459,0.0459,,,
0.46,0.046,,,
0.46,0.046,,,
0.461,0.0461,,,
0.461,0.0461,,,
0.461,0.0461,,,
0.461,0.0461,,,
0.461,0.0461,,,
0.461,0.0461,,,
0.461,0.0461,,,
0.461,0.0461,,,
0.462,0.0462,,,
0.462,0.0462,,,
0.462,0.0462,,,
0.462,0.0462,,,
0.462,0.0462,,,
0.462,0.0462,,,
0.462,0.0462,,,
0.462,0.0462,,,
0.462,0.0462,,,
0.463,0.0463,,,
0.463,0.0463,,,
0.463,0.0463,,,
0.463,0.0463,,,
0.463,0.0463,,,
0.463,0.0463,,,
0.464,0.0464,,,
0.464,0.0464,,,
0.464,0.0464,,,
0.464,0.0464,,,
0.464,0.0464,,,
0.465,0.0465,,,
0.465,0.0465,,,
0.465,0.0465,,,
0.465,0.0465,,,
0.466,0.0466,,,
0.466,0.0466,,,
0.467,0.0467,,,
0.467,0.0467,,,
0.467,0.0467,,,
0.467,0.0467,,,
0.468,0.0468,,,
0.468,0.0468,,,
0.468,0.0468,,,
0.468,0.0468,,,
0.468,0.0468,,,
0.468,0.0468,,,
0.468,0.0468,,,
0.468,0.0468,,,
0.468,0.0468,,,
0.469,0.0469,,,
0.469,0.0469,,,
0.469,0.0469,,,
0.469,0.0469,,,
0.469,0.0469,,,
0.469,0.0469,,,
0.469,0.0469,,,
0.469,0.0469,,,
0.469,0.0469,,,
0.47,0.047,,,
0.47,0.047,,,
0.47,0.047,,,
0.47,0.047,,,
0.471,0.0471,,,
0.471,0.0471,,,
0.471,0.0471,,,
0.471,0.0471,,,
0.471,0.0471,,,
0.471,0.0471,,,
0.471,0.0471,,,
0.471,0.0471,,,
0.471,0.0471,,,
0.472,0.0472,,,
0.472,0.0472,,,
0.472,0.0472,,,
0.472,0.0472,,,
0.472,0.0472,,,
0.472,0.0472,,,
0.472,0.0472,,,
0.472,0.0472,,,
0.472,0.0472,,,
0.473,0.0473,,,
0.473,0.0473,,,
0.473,0.0473,,,
0.473,0.0473,,,
0.473,0.0473,,,
0.473,0.0473,,,
0.473,0.0473,,,
0.474,0.0474,,,
0.474,0.0474,,,
0.474,0.0474,,,
0.474,0.0474,,,
0.474,0.0474,,,
0.474,0.0474,,,
0.474,0.0474,,,
0.474,0.0474,,,
0.474,0.0474,,,
0.474,0.0474,,,
0.474,0.0474,,,
0.474,0.0474,,,
0.474,0.0474,,,
0.474,0.0474,,,
0.475,0.0475,,,
0.475,0.0475,,,
0.475,0.0475,,,
0.475,0.0475,,,
0.475,0.0475,,,
0.475,0.0475,,,
0.475,0.0475,,,
0.475,0.0475,,,
0.475,0.0475,,,
0.475,0.0475,,,
0.476,0.0476,,,
0.476,0.0476,,,
0.476,0.0476,,,
0.476,0.0476,,,
0.477,0.0477,,,
0.477,0.0477,,,
0.477,0.0477,,,
0.477,0.0477,,,
0.477,0.0477,,,
0.477,0.0477,,,
0.477,0.0477,,,
0.477,0.0477,,,
0.477,0.0477,,,
0.477,0.0477,,,
0.477,0.0477,,,
0.477,0.0477,,,
0.478,0.0478,,,
0.478,0.0478,,,
0.478,0.0478,,,
0.478,0.0478,,,
0.478,0.0478,,,
0.478,0.0478,,,
0.478,0.0478,,,
0.478,0.0478,,,
0.478,0.0478,,,
0.479,0.0479,,,
0.479,0.0479,,,
0.479,0.0479,,,
0.479,0.0479,,,
0.48,0.048,,,
0.48,0.048,,,
0.48,0.048,,,
0.48,0.048,,,
0.48,0.048,,,
0.48,0.048,,,
0.48,0.048,,,
0.48,0.048,,,
0.48,0.048,,,
0.48,0.048,,,
0.481,0.0481,,,
0.481,0.0481,,,
0.481,0.0481,,,
0.481,0.0481,,,
0.481,0.0481,,,
0.481,0.0481,,,
0.481,0.0481,,,
0.482,0.0482,,,
0.482,0.0482,,,
0.482,0.0482,,,
0.482,0.0482,,,
0.482,0.0482,,,
0.482,0.0482,,,
0.482,0.0482,,,
0.482,0.0482,,,
0.482,0.0482,,,
0.482,0.0482,,,
0.482,0.0482,,,
0.482,0.0482,,,
0.482,0.0482,,,
0.482,0.0482,,,
0.483,0.0483,,,
0.483,0.0483,,,
0.483,0.0483,,,
0.483,0.0483,,,
0.483,0.0483,,,
0.483,0.0483,,,
0.483,0.0483,,,
0.483,0.0483,,,
0.483,0.0483,,,
0.483,0.0483,,,
0.483,0.0483,,,
0.484,0.0484,,,
0.484,0.0484,,,
0.484,0.0484,,,
0.484,0.0484,,,
0.484,0.0484,,,
0.484,0.0484,,,
0.484,0.0484,,,
0.484,0.0484,,,
0.484,0.0484,,,
0.484,0.0484,,,
0.485,0.0485,,,
0.485,0.0485,,,
0.485,0.0485,,,
0.485,0.0485,,,
0.485,0.0485,,,
0.485,0.0485,,,
0.485,0.0485,,,
0.485,0.0485,,,
0.485,0.0485,,,
0.485,0.0485,,,
0.485,0.0485,,,
0.485,0.0485,,,
0.486,0.0486,,,
0.486,0.0486,,,
0.486,0.0486,,,
0.486,0.0486,,,
0.486,0.0486,,,
0.486,0.0486,,,
0.486,0.0486,,,
0.486,0.0486,,,
0.486,0.0486,,,
0.486,0.0486,,,
0.486,0.0486,,,
0.486,0.0486,,,
0.487,0.0487,,,
0.487,0.0487,,,
0.487,0.0487,,,
0.487,0.0487,,,
0.488,0.0488,,,
0.488,0.0488,,,
0.488,0.0488,,,
0.488,0.0488,,,
0.488,0.0488,,,
0.488,0.0488,,,
0.488,0.0488,,,
0.488,0.0488,,,
0.488,0.0488,,,
0.489,0.0489,,,
0.489,0.0489,,,
0.489,0.0489,,,
0.489,0.0489,,,
0.489,0.0489,,,
0.489,0.0489,,,
0.489,0.0489,,,
0.489,0.0489,,,
0.49,0.049,,,
0.49,0.049,,,
0.49,0.049,,,
0.49,0.049,,,
0.49,0.049,,,
0.49,0.049,,,
0.49,0.049,,,
0.491,0.0491,,,
0.491,0.0491,,,
0.491,0.0491,,,
0.491,0.0491,,,
0.491,0.0491,,,
0.491,0.0491,,,
0.491,0.0491,,,
0.491,0.0491,,,
0.491,0.0491,,,
0.492,0.0492,,,
0.492,0.0492,,,
0.492,0.0492,,,
0.492,0.0492,,,
0.492,0.0492,,,
0.492,0.0492,,,
0.492,0.0492,,,
0.492,0.0492,,,
0.492,0.0492,,,
0.492,0.0492,,,
0.492,0.0492,,,
0.492,0.0492,,,
0.493,0.0493,,,
0.493,0.0493,,,
0.493,0.0493,,,
0.493,0.0493,,,
0.493,0.0493,,,
0.493,0.0493,,,
0.493,0.0493,,,
0.493,0.0493,,,
0.494,0.0494,,,
0.494,0.0494,,,
0.494,0.0494,,,
0.494,0.0494,,,
0.494,0.0494,,,
0.494,0.0494,,,
0.494,0.0494,,,
0.494,0.0494,,,
0.494,0.0494,,,
0.495,0.0495,,,
0.495,0.0495,,,
0.495,0.0495,,,
0.495,0.0495,,,
0.496,0.0496,,,
0.496,0.0496,,,
0.496,0.0496,,,
0.496,0.0496,,,
0.496,0.0496,,,
0.496,0.0496,,,
0.496,0.0496,,,
0.496,0.0496,,,
0.496,0.0496,,,
0.496,0.0496,,,
0.496,0.0496,,,
0.496,0.0496,,,
0.497,0.0497,,,
0.497,0.0497,,,
0.497,0.0497,,,
0.497,0.0497,,,
0.497,0.0497,,,
0.497,0.0497,,,
0.497,0.0497,,,
0.497,0.0497,,,
0.497,0.0497,,,
0.498,0.0498,,,
0.498,0.0498,,,
0.498,0.0498,,,
0.498,0.0498,,,
0.498,0.0498,,,
0.498,0.0498,,,
0.498,0.0498,,,
0.498,0.0498,,,
0.498,0.0498,,,
0.498,0.0498,,,
0.498,0.0498,,,
0.498,0.0498,,,
0.498,0.0498,,,
0.498,0.0498,,,
0.499,0.0499,,,
0.499,0.0499,,,
0.499,0.0499,,,
0.499,0.0499,,,
0.499,0.0499,,,
0.499,0.0499,,,
0.499,0.0499,,,
0.499,0.0499,,,
0.499,0.0499,,,
0.499,0.0499,,,
0.499,0.0499,,,
0.5,0.05,,,
0.5,0.05,,,
0.5,0.05,,,
0.5,0.05,,,
0.5,0.05,,,
0.5,0.05,,,
0.5,0.05,,,
0.5,0.05,,,
0.5,0.05,,,
0.5,0.05,,,
0.5,0.05,,,
0.5,0.05,,,
0.5,0.05,,,
0.5,0.05,,,
0.5,0.05,,,
0.501,0.0501,,,
0.501,0.0501,,,
0.501,0.0501,,,
0.501,0.0501,,,
0.501,0.0501,,,
0.501,0.0501,,,
0.501,0.0501,,,
0.501,0.0501,,,
0.501,0.0501,,,
0.501,0.0501,,,
0.502,0.0502,,,
0.502,0.0502,,,
0.502,0.0502,,,
0.502,0.0502,,,
0.502,0.0502,,,
0.502,0.0502,,,
0.502,0.0502,,,
0.502,0.0502,,,
0.502,0.0502,,,
0.502,0.0502,,,
0.502,0.0502,,,
0.502,0.0502,,,
0.502,0.0502,,,
0.502,0.0502,,,
0.502,0.0502,,,
0.503,0.0503,,,
0.503,0.0503,,,
0.503,0.0503,,,
0.503,0.0503,,,
0.503,0.0503,,,
0.503,0.0503,,,
0.503,0.0503,,,
0.503,0.0503,,,
0.503,0.0503,,,
0.503,0.0503,,,
0.504,0.0504,,,
0.504,0.0504,,,
0.504,0.0504,,,
0.504,0.0504,,,
0.504,0.0504,,,
0.504,0.0504,,,
0.504,0.0504,,,
0.504,0.0504,,,
0.504,0.0504,,,
0.504,0.0504,,,
0.504,0.0504,,,
0.504,0.0504,,,
0.504,0.0504,,,
0.504,0.0504,,,
0.504,0.0504,,,
0.505,0.0505,,,
0.505,0.0505,,,
0.505,0.0505,,,
0.505,0.0505,,,
0.505,0.0505,,,
0.505,0.0505,,,
0.505,0.0505,,,
0.505,0.0505,,,
0.505,0.0505,,,
0.505,0.0505,,,
0.505,0.0505,,,
0.505,0.0505,,,
0.505,0.0505,,,
0.505,0.0505,,,
0.505,0.0505,,,
0.505,0.0505,,,
0.505,0.0505,,,
0.506,0.0506,,,
0.506,0.0506,,,
0.506,0.0506,,,
0.506,0.0506,,,
0.506,0.0506,,,
0.506,0.0506,,,
0.506,0.0506,,,
0.506,0.0506,,,
0.506,0.0506,,,
0.506,0.0506,,,
0.506,0.0506,,,
0.506,0.0506,,,
0.506,0.0506,,,
0.506,0.0506,,,
0.507,0.0507,,,
0.507,0.0507,,,
0.507,0.0507,,,
0.507,0.0507,,,
0.507,0.0507,,,
0.507,0.0507,,,
0.507,0.0507,,,
0.507,0.0507,,,
0.507,0.0507,,,
0.507,0.0507,,,
0.507,0.0507,,,
0.507,0.0507,,,
0.507,0.0507,,,
0.507,0.0507,,,
0.507,0.0507,,,
0.508,0.0508,,,
0.508,0.0508,,,
0.508,0.0508,,,
0.508,0.0508,,,
0.508,0.0508,,,
0.508,0.0508,,,
0.508,0.0508,,,
0.508,0.0508,,,
0.509,0.0509,,,
0.509,0.0509,,,
0.509,0.0509,,,
0.509,0.0509,,,
0.509,0.0509,,,
0.509,0.0509,,,
0.509,0.0509,,,
0.509,0.0509,,,
0.509,0.0509,,,
0.509,0.0509,,,
0.509,0.0509,,,
0.509,0.0509,,,
0.509,0.0509,,,
0.509,0.0509,,,
0.509,0.0509,,,
0.51,0.051,,,
0.51,0.051,,,
0.51,0.051,,,
0.51,0.051,,,
0.51,0.051,,,
0.51,0.051,,,
0.51,0.051,,,
0.51,0.051,,,
0.51,0.051,,,
0.51,0.051,,,
0.51,0.051,,,
0.51,0.051,,,
0.511,0.0511,,,
0.511,0.0511,,,
0.511,0.0511,,,
0.511,0.0511,,,
0.511,0.0511,,,
0.511,0.0511,,,
0.511,0.0511,,,
0.511,0.0511,,,
0.511,0.0511,,,
0.511,0.0511,,,
0.511,0.0511,,,
0.511,0.0511,,,
0.511,0.0511,,,
0.511,0.0511,,,
0.511,0.0511,,,
0.511,0.0511,,,
0.511,0.0511,,,
0.511,0.0511,,,
0.511,0.0511,,,
0.512,0.0512,,,
0.512,0.0512,,,
0.512,0.0512,,,
0.512,0.0512,,,
0.512,0.0512,,,
0.512,0.0512,,,
0.512,0.0512,,,
0.512,0.0512,,,
0.512,0.0512,,,
0.512,0.0512,,,
0.512,0.0512,,,
0.512,0.0512,,,
0.512,0.0512,,,
0.512,0.0512,,,
0.512,0.0512,,,
0.512,0.0512,,,
0.512,0.0512,,,
0.512,0.0512,,,
0.512,0.0512,,,
0.512,0.0512,,,
0.512,0.0512,,,
0.512,0.0512,,,
0.513,0.0513,,,
0.513,0.0513,,,
0.513,0.0513,,,
0.513,0.0513,,,
0.513,0.0513,,,
0.513,0.0513,,,
0.513,0.0513,,,
0.513,0.0513,,,
0.513,0.0513,,,
0.513,0.0513,,,
0.513,0.0513,,,
0.514,0.0514,,,
0.514,0.0514,,,
0.514,0.0514,,,
0.514,0.0514,,,
0.514,0.0514,,,
0.514,0.0514,,,
0.514,0.0514,,,
0.514,0.0514,,,
0.514,0.0514,,,
0.514,0.0514,,,
0.514,0.0514,,,
0.515,0.0515,,,
0.515,0.0515,,,
0.515,0.0515,,,
0.515,0.0515,,,
0.515,0.0515,,,
0.515,0.0515,,,
0.515,0.0515,,,
0.515,0.0515,,,
0.515,0.0515,,,
0.515,0.0515,,,
0.515,0.0515,,,
0.515,0.0515,,,
0.515,0.0515,,,
0.515,0.0515,,,
0.515,0.0515,,,
0.515,0.0515,,,
0.515,0.0515,,,
0.515,0.0515,,,
0.516,0.0516,,,
0.516,0.0516,,,
0.516,0.0516,,,
0.516,0.0516,,,
0.516,0.0516,,,
0.516,0.0516,,,
0.516,0.0516,,,
0.516,0.0516,,,
0.516,0.0516,,,
0.516,0.0516,,,
0.516,0.0516,,,
0.516,0.0516,,,
0.516,0.0516,,,
0.516,0.0516,,,
0.516,0.0516,,,
0.516,0.0516,,,
0.517,0.0517,,,
0.517,0.0517,,,
0.517,0.0517,,,
0.517,0.0517,,,
0.517,0.0517,,,
0.517,0.0517,,,
0.517,0.0517,,,
0.517,0.0517,,,
0.517,0.0517,,,
0.517,0.0517,,,
0.517,0.0517,,,
0.517,0.0517,,,
0.517,0.0517,,,
0.517,0.0517,,,
0.517,0.0517,,,
0.517,0.0517,,,
0.518,0.0518,,,
0.518,0.0518,,,
0.518,0.0518,,,
0.518,0.0518,,,
0.518,0.0518,,,
0.518,0.0518,,,
0.518,0.0518,,,
0.518,0.0518,,,
0.518,0.0518,,,
0.518,0.0518,,,
0.518,0.0518,,,
0.518,0.0518,,,
0.518,0.0518,,,
0.519,0.0519,,,
0.519,0.0519,,,
0.519,0.0519,,,
0.519,0.0519,,,
0.519,0.0519,,,
0.519,0.0519,,,
0.519,0.0519,,,
0.519,0.0519,,,
0.519,0.0519,,,
0.52,0.052,,,
0.52,0.052,,,
0.52,0.052,,,
0.52,0.052,,,
0.52,0.052,,,
0.52,0.052,,,
0.52,0.052,,,
0.52,0.052,,,
0.52,0.052,,,
0.52,0.052,,,
0.52,0.052,,,
0.52,0.052,,,
0.52,0.052,,,
0.52,0.052,,,
0.52,0.052,,,
0.52,0.052,,,
0.52,0.052,,,
0.52,0.052,,,
0.52,0.052,,,
0.52,0.052,,,
0.52,0.052,,,
0.52,0.052,,,
0.52,0.052,,,
0.521,0.0521,,,
0.521,0.0521,,,
0.521,0.0521,,,
0.521,0.0521,,,
0.521,0.0521,,,
0.521,0.0521,,,
0.521,0.0521,,,
0.521,0.0521,,,
0.521,0.0521,,,
0.521,0.0521,,,
0.521,0.0521,,,
0.521,0.0521,,,
0.521,0.0521,,,
0.521,0.0521,,,
0.521,0.0521,,,
0.521,0.0521,,,
0.522,0.0522,,,
0.522,0.0522,,,
0.522,0.0522,,,
0.522,0.0522,,,
0.522,0.0522,,,
0.522,0.0522,,,
0.522,0.0522,,,
0.522,0.0522,,,
0.522,0.0522,,,
0.522,0.0522,,,
0.522,0.0522,,,
0.522,0.0522,,,
0.522,0.0522,,,
0.523,0.0523,,,
0.523,0.0523,,,
0.523,0.0523,,,
0.523,0.0523,,,
0.523,0.0523,,,
0.523,0.0523,,,
0.523,0.0523,,,
0.523,0.0523,,,
0.523,0.0523,,,
0.523,0.0523,,,
0.524,0.0524,,,
0.524,0.0524,,,
0.524,0.0524,,,
0.524,0.0524,,,
0.524,0.0524,,,
0.524,0.0524,,,
0.524,0.0524,,,
0.524,0.0524,,,
0.524,0.0524,,,
0.524,0.0524,,,
0.524,0.0524,,,
0.524,0.0524,,,
0.524,0.0524,,,
0.524,0.0524,,,
0.524,0.0524,,,
0.524,0.0524,,,
0.524,0.0524,,,
0.525,0.0525,,,
0.525,0.0525,,,
0.525,0.0525,,,
0.525,0.0525,,,
0.525,0.0525,,,
0.525,0.0525,,,
0.525,0.0525,,,
0.525,0.0525,,,
0.525,0.0525,,,
0.525,0.0525,,,
0.525,0.0525,,,
0.525,0.0525,,,
0.525,0.0525,,,
0.525,0.0525,,,
0.526,0.0526,,,
0.526,0.0526,,,
0.526,0.0526,,,
0.526,0.0526,,,
0.526,0.0526,,,
0.526,0.0526,,,
0.526,0.0526,,,
0.526,0.0526,,,
0.526,0.0526,,,
0.526,0.0526,,,
0.527,0.0527,,,
0.527,0.0527,,,
0.527,0.0527,,,
0.527,0.0527,,,
0.527,0.0527,,,
0.527,0.0527,,,
0.527,0.0527,,,
0.527,0.0527,,,
0.527,0.0527,,,
0.527,0.0527,,,
0.527,0.0527,,,
0.527,0.0527,,,
0.527,0.0527,,,
0.527,0.0527,,,
0.527,0.0527,,,
0.527,0.0527,,,
0.527,0.0527,,,
0.528,0.0528,,,
0.528,0.0528,,,
0.528,0.0528,,,
0.528,0.0528,,,
0.528,0.0528,,,
0.528,0.0528,,,
0.528,0.0528,,,
0.528,0.0528,,,
0.528,0.0528,,,
0.528,0.0528,,,
0.528,0.0528,,,
0.528,0.0528,,,
0.528,0.0528,,,
0.528,0.0528,,,
0.528,0.0528,,,
0.528,0.0528,,,
0.528,0.0528,,,
0.528,0.0528,,,
0.528,0.0528,,,
0.529,0.0529,,,
0.529,0.0529,,,
0.529,0.0529,,,
0.529,0.0529,,,
0.529,0.0529,,,
0.529,0.0529,,,
0.529,0.0529,,,
0.529,0.0529,,,
0.529,0.0529,,,
0.529,0.0529,,,
0.529,0.0529,,,
0.529,0.0529,,,
0.529,0.0529,,,
0.529,0.0529,,,
0.529,0.0529,,,
0.529,0.0529,,,
0.53,0.053,,,
0.53,0.053,,,
0.53,0.053,,,
0.53,0.053,,,
0.53,0.053,,,
0.53,0.053,,,
0.531,0.0531,,,
0.531,0.0531,,,
0.531,0.0531,,,
0.531,0.0531,,,
0.531,0.0531,,,
0.531,0.0531,,,
0.531,0.0531,,,
0.531,0.0531,,,
0.531,0.0531,,,
0.531,0.0531,,,
0.531,0.0531,,,
0.531,0.0531,,,
0.531,0.0531,,,
0.531,0.0531,,,
0.531,0.0531,,,
0.531,0.0531,,,
0.532,0.0532,,,
0.532,0.0532,,,
0.532,0.0532,,,
0.532,0.0532,,,
0.532,0.0532,,,
0.532,0.0532,,,
0.532,0.0532,,,
0.532,0.0532,,,
0.532,0.0532,,,
0.532,0.0532,,,
0.532,0.0532,,,
0.532,0.0532,,,
0.532,0.0532,,,
0.532,0.0532,,,
0.533,0.0533,,,
0.533,0.0533,,,
0.533,0.0533,,,
0.533,0.0533,,,
0.533,0.0533,,,
0.533,0.0533,,,
0.533,0.0533,,,
0.533,0.0533,,,
0.533,0.0533,,,
0.533,0.0533,,,
0.533,0.0533,,,
0.533,0.0533,,,
0.533,0.0533,,,
0.533,0.0533,,,
0.533,0.0533,,,
0.533,0.0533,,,
0.533,0.0533,,,
0.534,0.0534,,,
0.534,0.0534,,,
0.534,0.0534,,,
0.534,0.0534,,,
0.534,0.0534,,,
0.534,0.0534,,,
0.534,0.0534,,,
0.534,0.0534,,,
0.534,0.0534,,,
0.534,0.0534,,,
0.534,0.0534,,,
0.534,0.0534,,,
0.534,0.0534,,,
0.534,0.0534,,,
0.534,0.0534,,,
0.534,0.0534,,,
0.534,0.0534,,,
0.534,0.0534,,,
0.534,0.0534,,,
0.534,0.0534,,,
0.534,0.0534,,,
0.534,0.0534,,,
0.534,0.0534,,,
0.535,0.0535,,,
0.535,0.0535,,,
0.535,0.0535,,,
0.535,0.0535,,,
0.535,0.0535,,,
0.535,0.0535,,,
0.535,0.0535,,,
0.535,0.0535,,,
0.535,0.0535,,,
0.535,0.0535,,,
0.535,0.0535,,,
0.535,0.0535,,,
0.535,0.0535,,,
0.535,0.0535,,,
0.535,0.0535,,,
0.535,0.0535,,,
0.536,0.0536,,,
0.536,0.0536,,,
0.536,0.0536,,,
0.536,0.0536,,,
0.536,0.0536,,,
0.536,0.0536,,,
0.536,0.0536,,,
0.536,0.0536,,,
0.536,0.0536,,,
0.536,0.0536,,,
0.536,0.0536,,,
0.536,0.0536,,,
0.536,0.0536,,,
0.536,0.0536,,,
0.536,0.0536,,,
0.536,0.0536,,,
0.536,0.0536,,,
0.537,0.0537,,,
0.537,0.0537,,,
0.537,0.0537,,,
0.537,0.0537,,,
0.537,0.0537,,,
0.537,0.0537,,,
0.537,0.0537,,,
0.537,0.0537,,,
0.537,0.0537,,,
0.537,0.0537,,,
0.537,0.0537,,,
0.537,0.0537,,,
0.537,0.0537,,,
0.537,0.0537,,,
0.538,0.0538,,,
0.538,0.0538,,,
0.538,0.0538,,,
0.538,0.0538,,,
0.538,0.0538,,,
0.538,0.0538,,,
0.538,0.0538,,,
0.538,0.0538,,,
0.538,0.0538,,,
0.538,0.0538,,,
0.538,0.0538,,,
0.538,0.0538,,,
0.538,0.0538,,,
0.538,0.0538,,,
0.538,0.0538,,,
0.538,0.0538,,,
0.538,0.0538,,,
0.538,0.0538,,,
0.538,0.0538,,,
0.538,0.0538,,,
0.539,0.0539,,,
0.539,0.0539,,,
0.539,0.0539,,,
